leader,client,version,name,www_url,details,avatar_url,active_stake,active_stake_pct,commission,data_center_key,blocks,skipped,skip_rate,avg_compute_units,compute_units_p10,compute_units_p50,compute_units_p90,avg_txn,avg_vote,p50_included_votes,p90_included_votes,p99_included_votes,p999_included_votes,avg_user,avg_fee,fee_p10,fee_p50,fee_p90,avg_tips,tips_p10,tips_p50,tips_p90,rewards_p10,rewards_p50,rewards_p90,avg_reward,votes,missed_votes,avg_vote_latency,vote_latency_p90,vote_latency_p95,vote_latency_p99,lat1_vote_rate,low_latency_votes,lat2_vote_rate
AiBEt9kE8yZ4CnaLfTCGMp7Fg2wCtqhPTfvJ8D3zrLfu,Agave JitoBAM,4.0.3,nodtech,https://nodtech.eu/,Team of professional operators,https://s3.amazonaws.com/keybase_processed_uploads/4bfd429ea4ae5a6b1c60b58c0e40e705_360_360.jpg,133831010424922,0.0003134923027839012,0,8285-LV-Riga,1872,0,0.0,32517083.499465812,18982064,29297280,54461546,1242.9642094017097,708.7446581196581,707,726,786,1021,534.2195512820513,17352315.970085472,5537229,11536251,28488334,8674052.537393162,201391,1580109,8512148,6550191,14118619,35855420,26026368.507478632,6064710,788,1.0083118566262854,1,1,1,0.9928662081827412,6060288,0.99914104332406
9q16BB7WGmBxf1nJTdxH5zPnBUhtHqdqXqRFjSjuM4k7,Agave JitoBAM,4.0.3,JDO Mainnet Validator,https://jdo-jb.github.io/jdo-site/,,https://jdo-jb.github.io/jdo-site/JDO-logo.png,133638397919338,0.0003130411178326049,0,213896-DE-Frankfurt am Main,2020,0,0.0,31268792.055940595,19443144,28374608,49774104,1238.440099009901,711.7089108910891,710,720,749,850,526.7311881188119,20427743.158910893,5879632,11792861,29005767,6824521.302970297,339423,1618490,9674507,6844834,14432671,37920610,27252264.461881187,6062784,2714,1.0224170941930308,1,1,2,0.9860941343975383,6048224,0.9971520887485248
fhsM2sxME8cHrrk3qvtMsRRDv5AoLFja7NjNnHeYZxe,Agave JitoBAM,4.0.2,Fountainhead 🌱 Funding Dev WITH max APY,https://www.fountainhead.network,0% Commission + Max Jito MEV. Stake with purpose: We use rewards to offer free education and mentorship to aspiring young developers. Stake with us to  fund new blood.,https://pbs.twimg.com/profile_images/1901618986070011905/F6Ix-Mbc_400x400.jpg,133276564690595,0.0003121935419849578,0,395201-DE-Fechenheim,2160,1,0.000462962962962963,31788108.84159333,19599313,29063837,49973599,1230.5886984715146,710.5354330708661,709,719,748,825,520.0532654006485,21694789.01760074,5938723,11605677,29414704,7535755.766095415,333368,1618490,8614909,6776727,14317670,37021349,29230544.783696156,6065491,7,1.0032585985207134,1,1,1,0.9974913848788672,6062692,0.9995373834102328
EKgSCR3ahdypkxXcBY43ZNxdmyZqPkKNPey3rwKjqbz7,Firedancer Vanilla,1.0.0,,,,,132915565527016,0.00031134791989233425,5,60068-JP-Tokyo,1924,7,0.0036382536382536385,34561390.95983307,21747408,32638570,51495522,1366.0041731872718,732.001564945227,714,746,1311,1634,634.0026082420449,21031088.611371934,6420488,12497072,31992283,11339670.312989043,1479189,5649088,21316780,8912852,19211221,52326078,32370758.92436098,6062433,3065,1.0165438529382511,1,1,1,0.9911197728529464,6058465,0.9988404909209432
ciTyjzN9iyobidMycjyqRRM7vXAHXkFzH3m8vEr6cQj,Agave JitoBAM,4.0.3,Phase Stake,https://phase.cc/stake,Stake with certainty. Stake with Phase,https://gateway.irys.xyz/3eaHpuhY2wygLvBytm3xXTkHp96KEmMEc8Et7tGXnAeC,132783726324698,0.0003110390932982539,0,262287-NL-Amsterdam,1968,0,0.0,31506013.54623984,19875634,28659778,49575405,1230.0487804878048,713.0503048780488,710,721,770,1006,516.998475609756,16584913.960873984,5797890,11490198,26936834,5014613.760670732,342150,1605594,8000422,6790294,14146885,34935194,21599527.721544717,6065158,340,1.0117627603435888,1,1,1,0.9972557900439504,6062814,0.9995574971750052
JC7bH7HSZoDhwggBXtRF31cVt71WiizY2J6YDDQfG5er,Agave JitoBAM,4.1.0,Valid Blocks,https://validblocks.com,"Valid Blocks helps you, the investor, increase your cryptocurrency assets by participating in staking.",https://validblocks.com/touch-icon.png,131631035147034,0.00030833897312029784,5,395201-JP-Asia/Tokyo,2292,2,0.0008726003490401396,32456966.76375546,20035277,29769807,51085202,1242.0026200873365,705.8676855895196,706,733,794,901,536.1349344978166,28070098.775109172,5809498,11353140,26245502,5077870.939737991,330051,1570657,8563374,6709297,13950208,34311986,33147969.71484716,6065469,29,1.025498110698447,1,1,2,0.9758606795352996,6061337,0.9993139887277186
EN5F2BU5juUEWr9zRNNqKuQMi9zBUY1YLPHV5EyMrvnW,Agave JitoBAM,4.0.3,SunshineVR,https://sunshinevr.io,Validator & On-chain Registry for Institutional Projects.,https://sunshinevr.io/logo.png,131573393366198,0.00030820395019434465,0,20473-DE-Frankfurt am Main,1920,0,0.0,37750900.641666666,22098165,36799886,56457881,1277.3359375,712.578125,710,722,762,1138,564.7578125,37534838.659375,7011097,15541198,51289952,6585548.7109375,343521,1638029,8048568,8145733,18310863,56232500,44120387.3703125,6065493,5,1.0029956344851112,1,1,1,0.9973301450268388,6064061,0.999763086229688
DnQBmTJyLbBMgJYQLJDqJz25AJModNkyexL5LdVRGnG4,Agave JitoBAM,4.0.3,Tane,,"Crypto-native, a full-stack firm in Dubai, NY, and Tokyo.",https://assets.validator.tane.network/tane_logo_256x256.png,131555717332026,0.0003081625449875912,5,210162-JP-Tokyo,1588,4,0.0025188916876574307,33437483.383838385,20645442,30310515,52746365,1236.9886363636365,687.39898989899,704,746,1304,1338,549.5896464646464,18711762.693181816,6010417,11863831,30432000,4880848.941287879,389650,1961077,9791301,7311835,14783245,39705701,23592611.634469695,6065181,317,1.0228280079357897,1,1,2,0.9787717348188064,6059268,0.998972879061208
SQDS9iwyWvT2mQbSZzuNKGoxuBug5jRHouF6SuMRBkA,Agave JitoBAM,4.1.0,Squads,https://squads.so,Smart account standard for SVM.,https://app.squads.so/squads-validator.png,130500490360647,0.0003056907297321661,4,18450-US-Los Angeles,1492,0,0.0,33698544.51474531,20563025,31046767,54244135,1260.7908847184983,708.5335120643432,707,733,808,1004,552.2573726541555,17725670.3424933,5856160,11816471,28832253,4884929.172252011,330051,1677817,8948575,6858537,14577722,37920610,22610599.51474531,6058364,7134,1.0459543203412671,1,1,2,0.9876453672888854,6033341,0.9946983743132056
ADjyeNzWd8yhEjCVyAqT87eqoyGRbimERQsNhFQcXjop,Agave JitoBAM,4.1.0,💥InfiniteSOL💥 0% Fees,https://www.idhra.com,"InfiniteSOL is a premier Solana validator offering performance, reliability, and security. We optimize staking rewards with a 0% fee and MEV while supporting decentralization and ecosystem growth.",https://s3.us-east-1.amazonaws.com/rrs.prod/infinity-logo-2.png,130179636904127,0.0003049391469067711,0,204770-US-Chicago,1904,1,0.0005252100840336134,33221912.13137152,21104675,29948962,52535801,1250.4340514976352,709.3788754598003,709,727,859,929,541.055176037835,19302548.003678404,5926858,11444329,28374608,6065013.94377299,404741,1760317,8260575,6886026,14062257,35783781,25367561.94745139,6065225,273,1.0048687394119755,1,1,1,0.9955149601895836,6063201,0.9996213006747344
5fSQdv4zsAJNx6RKpGho6sL6rY6a8nziaqcmwaRJB9NE,Agave Jito,4.0.3,Blossom,https://solana.org/sfdp-validators/5fSQdv4zsAJNx6RKpGho6sL6rY6a8nziaqcmwaRJB9NE,,https://imgpx.com/wv15iIeP8E9A.png,129915243175498,0.0003043198181087118,0,395201-DE-Fechenheim,1688,0,0.0,28639140.8471564,16272791,24034604,57139457,1222.5497630331754,712.0302132701422,710,724,771,953,510.5195497630332,14996079.096563982,5395116,10564447,25777310,6007086.224526066,547438,2548472,10886183,6655837,14090410,34518476,21003165.321090046,6065456,42,1.0019576434154331,1,1,1,0.9982257021599876,6064687,0.9998662929243404
9ppJrpsbbuGNjiMhhD52Ueco4KXUzVfrtNQ6tAcDab4f,Agave JitoBAM,4.0.3,johndoe,,,https://s3.amazonaws.com/keybase_processed_uploads/085fb63afec31e893312a0a27e6b7805_360_360.jpg,128758603538329,0.00030161044886614256,5,16276-FR-Strasbourg,1788,0,0.0,31489524.871364653,19955295,28717155,48886185,1235.0447427293066,710.5106263982103,709,725,772,941,524.5341163310962,17935481.51789709,5950612,11816471,29650965,4686396.804250559,324164,1641308,8895044,6899812,14203585,37095466,22621878.322147653,6062061,3437,1.017437963755231,1,1,1,0.9962807670532576,6057361,0.9986584778364448
FCWkGAHDWK41ANjiaoPudkCZRkvTecaEkoZQugezUnpr,Agave JitoBAM,4.0.3,maxfillipov,,,https://s3.amazonaws.com/keybase_processed_uploads/4e5d0190b9ed38d6c238104fccd24105_360_360.jpg,128096075341507,0.0003000585104221187,5,16276-FR-Strasbourg,1936,0,0.0,31602321.127066117,19482070,28261336,51085202,1237.4142561983472,710.3889462809917,708,724,778,1123,527.0253099173553,21519726.57231405,5903197,11628911,30799384,7696007.644628099,353983,1536479,9482939,6899812,13922336,38686657,29215734.21694215,6062472,3026,1.0177005353591737,1,1,1,0.9961061729803554,6055299,0.9983185222384048
FjYEr2UCeFzNfAKiFrbhG34Zv8LxbmfHYAFhAfc7SLQL,Agave JitoBAM,4.0.3,Easytoken.me,https://easytoken.me,High performance validator. Stake with Easytoken for rewards. Join t.me/easytoken or visit our website for more information,https://easytoken.me/logo.jpeg,127999873249677,0.00029983316193820113,5,207083-NL-Europe/Amsterdam,1792,0,0.0,30249941.194754463,19521073,27701724,46781828,1217.8677455357142,712.3454241071429,710,721,765,1208,505.52232142857144,18862357.323660713,5604076,11061763,27646376,5460312.374441965,344209,1527288,8841834,6669162,13756266,36506661,24322669.69810268,6065490,8,1.001751218780346,1,1,1,0.99842486140462,6064754,0.9998773390082728
6xUK9Nbonr4eoJNtHGoUEMmYKoPz5mipKzyDBv6deX4d,Agave JitoBAM,4.0.3,LuSOL +MEV,https://lusol.netlify.app,Low vote latency + high performance + 99.9% uptime.,https://lusol.netlify.app/logo.png,127366119548624,0.0002983486262800594,5,25160-GB-London,1524,1,0.0006561679790026247,36404709.079448454,22771155,33767362,59471363,1331.1523309258043,713.215364412344,710,719,763,1176,617.9369665134602,20903047.72751149,6790294,13646655,31547511,7844970.432698621,426345,2028900,10842725,8000422,16601524,41491757,28748018.16021011,6065488,10,1.0018582181681013,1,1,1,0.9983241277138332,6064752,0.999877009274424
FGiEdzde7Fco2WLpNQMat299hUVoykJdaA5hxdmCzHiS,Agave Jito,4.0.3,Vnode,,,https://s3.amazonaws.com/keybase_processed_uploads/e3c0f83d1fae50a0595686189bf27e05_360_360.jpg,126977435763398,0.0002974381543759889,5,396356-US-New York,1796,4,0.0022271714922048997,33577591.13113839,20521940,29473592,57829261,1264.5541294642858,711.4659598214286,709,721,780,981,553.0881696428571,17006175.45870536,5797890,11398644,27646376,2276694.557477678,223464,702924,3652800,6433342,12673262,30615141,19282870.016183037,6062373,3125,1.0170515736989458,1,1,1,0.989554856006877,6059630,0.9990325608878282
4Kbcyn7JVPAWLRLPsNGTPmcNMvCkLTw51ZLRhqsUC6jP,Frankendancer Jito,0.912.40003,,,,,125993810113317,0.0002951340615566779,5,18450-US-Ogden,1684,0,0.0,33998667.07719715,19560154,29889124,59949043,1272.7986935866984,712.7464370546319,712,729,771,958,560.0522565320665,20891824.191805225,5570552,11217716,26722199,2526191.635391924,194270,858553,5879632,6331228,12955163,31233608,23418015.82719715,6064868,630,1.0085818850467974,1,1,1,0.9944660768167758,6058063,0.9987742144173488
ReFiqMfGnc7tW8WQtFFcJRPZSDAWDBnAsdoFYF2QnfR,Agave Jito,4.0.3,ReFi Hub,https://www.refihub.io/,Powering renewable energy infrastructure on Solana,https://i.ibb.co/4zGhtPW/refihub.png,125474017827584,0.00029391647469017836,5,396356-AR-America/Argentina/Buenos_Aires,1124,0,0.0,34185003.70106762,20236634,30189515,58527393,1233.955516014235,672.7099644128114,705,765,830,1013,561.2455516014235,18046423.806049824,5471179,10691984,24717083,1483200.909252669,177195,544163,3616454,6119584,12127728,27371290,19529624.71530249,6063553,1945,1.1384224727647303,2,2,2,0.8939740809410868,6043348,0.9963481976253228
FSyAsxcE7g8pSSEu5nx7Hkz44rMZiYio5Wz8Lszh3Nbi,Agave JitoBAM,4.0.3,Honeybee 🐝 +Jito,,"Support 24/7, high uptime, +MEV jito. BeeHappy :)",https://i.postimg.cc/FsrKYd56/bee.png,124829408853980,0.00029240651111082054,0,206264-NL-Europe/Amsterdam,1876,1,0.0005330490405117271,31324679.93013333,19638551,28832253,47918173,1234.7845333333332,712.0917333333333,710,720,750,862,522.6928,18511328.496,5903197,11421464,27371290,6033631.217066667,361857,1599184,8788941,6886026,14034161,33632562,24544959.713066667,6065486,12,1.0027087689263483,1,1,1,0.9975807427518728,6064207,0.9997871568006452
LitxAVo3RnYXD2sX1TyRJxfnKy48amXgyGiysPZjZwE,Agave JitoBAM,4.0.3,Litx - 0% Commission,https://litx.tech,"The performant, secure, glorious Litx validator for Solana",https://litx.tech/images/LOGO-FINAL.png,123932229013528,0.0002903049131829444,0,214783-NL-Rotterdam,1672,2,0.0011961722488038277,30675513.383233532,19560154,28092276,47918173,1220.479640718563,712.3538922155689,710,721,773,1035,508.125748502994,20080005.11556886,5717285,11195303,26668808,6820506.933532934,334036,1687914,8912852,6709297,13646655,35498652,26900512.049101796,6065071,427,1.0024164597578495,1,1,1,0.997864148994856,6063685,0.9997010962661268
D4r6Rcua2L7nHHhdaiZe2k2bTfPg2WQqcNYpG6bugvCG,Agave JitoBAM,4.0.3,Limitless Systems,https://limitless.sh,"0% commission, maximized staking rewards, profitable from block fees",https://limitless.sh/gojo.png,123566350670118,0.0002894478618609064,0,20326-DE-Frankfurt am Main,2108,0,0.0,34181069.92125237,20645442,30129196,58527393,1274.7722960151802,713.7760910815939,711,721,760,1077,560.9962049335863,19985660.981024668,5974463,11628911,28431414,2828808.855313093,242075,952651,6156412,6817509,13537917,34380678,22814469.83633776,6065469,29,1.0032307476965094,1,1,1,0.9970299223575706,6064315,0.9998049624284766
9hQqNe3DQTiwhspatewA8EXhz12e6sq5UJVJ2qNRwnTf,Agave Vanilla,4.0.2,Stake Shark,https://stakeshark.io,"Industry Leader. Trusted by 200,000 delegators since 2019. Over $200 million in staked assets across 30+ networks.",https://raw.githubusercontent.com/stakesharkio/logo/master/logo-360x360.png,123378085100185,0.00028900685938423203,7,262287-US-Chicago,1644,0,0.0,32651106.99026764,19211221,28261336,57829261,1257.397201946472,710.7043795620438,709,723,759,857,546.6928223844283,15302786.661800489,5162878,9869945,26088501,163965.13625304136,0,14087,335375,5246148,10009096,26245502,15466751.798053527,6064407,1091,1.0156125734964687,1,1,1,0.9941449160481134,6061329,0.9993126697923236
PAD9aPiKJGcbGxuVLbc8o4Vf65GPq3fJQ7PkHWuX6a8,Agave JitoBAM,4.0.3,BlueLotus 👩‍💻,https://www.bluelotus.one/,Stable Returns + MEV Bonus 🥇 Twitter : @bluelotussolana,https://storage.googleapis.com/bluelotus/bluelotus.png,123308703955993,0.0002888443375995315,0,47447-DE-Europe/Berlin,1820,0,0.0,31785805.97857143,19835922,28774646,49377500,1247.246153846154,712.4653846153847,710,721,774,998,534.7807692307692,17127682.325824175,5998408,11863831,30189515,5258956.092857143,348364,1813926,10543339,7124177,14346334,38378399,22386638.41868132,6065193,305,1.0034511680007543,1,1,1,0.9967785002979144,6063885,0.9997340696509998
8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo,Agave Jito,4.0.2,Lumos Maxima,https://lumosmaxima.xyz/,Lumos Maxima is a Solana validator committed to excellence in network security and performance. Our state-of-the-art infrastructure and dedicated team ensure reliable validation services for the Solana ecosystem.,https://prod-validators.nyc3.digitaloceanspaces.com/q5i3tbvzgm9zm32d8mmhf7qjr644,122973072251575,0.000288058137483645,5,395201-JP-Asia/Tokyo,1632,0,0.0,33777316.8192402,20686774,29473592,58177280,1263.6746323529412,705.9730392156863,709,727,783,920,557.7015931372549,18166314.91115196,5774745,10842725,27207554,2561155.3829656863,228892,946952,6070823,6576444,12698634,33032592,20727470.29411765,6065155,343,1.0215021710079957,1,1,2,0.9788342193831404,6063332,0.9996428982418262
SPHERExTW7GaMgS4RN6MbghYvXU2REfFWHgpxMH1P69,Agave JitoBAM,4.0.2,Sphere,https://spherepay.co/,,https://spherepay.co/SphereLogo.png,122937824033381,0.00028797557033380746,0,213896-DE-Frankfurt am Main,1340,1,0.0007462686567164179,31057448.131441373,19677868,29005767,47251993,1232.599701269604,710.7460791635549,709,720,754,876,521.8536221060493,17381213.591486182,5867884,11769299,28832253,4196912.662434652,361134,1861707,8260575,6983109,14403834,36071199,21578126.25392084,6065212,286,1.0043207063495885,1,1,1,0.9959963716087286,6063684,0.9997009313992024
NLMSHTjmSiRxGJPs3uaqtsFBC2dTGYwK41U18Nmw5kH,Agave JitoBAM,4.0.3,T-STAKE Systems,https://t-stake.com,"T-STAKE Systems validator. We prioritize reliability, security, and performance to ensure the integrity of the Solana blockchain. Join us in shaping the decentralized future.",https://t-stake.com/wp-content/uploads/2024/10/T-STAKE-Systems-icon.png,122259126048299,0.00028638575498710566,4,47447-DE-Europe/Berlin,1572,1,0.0006361323155216285,31279293.72119669,19995246,28659778,47536357,1225.6085295989817,712.7065563335456,710,720,764,1100,512.901973265436,18319781.429026097,5740200,11307818,27757183,5431461.92870783,308354,1555028,8194754,6695892,13756266,34935194,23751243.357733928,6065217,281,1.0020629105273562,1,1,1,0.9982459807916844,6064229,0.9997907838729811
3rqEEEGjHRyndHuduBcjkf17rX3hgmGACpYTQYeZ5Ltk,Agave JitoBAM,4.0.3,StakeThat +MEV,https://stakethat.io,,https://s3.amazonaws.com/keybase_processed_uploads/672aefe29d7601557a8a4e27680d6d05_360_360.jpg,120426873840687,0.0002820937978239532,0,213896-DE-Frankfurt am Main,1848,5,0.0027056277056277055,32644424.09386869,20440016,29355933,51701917,1245.3336950623982,711.5398806294086,710,723,761,857,533.7938144329897,24323158.907216493,6070823,11745784,27924227,6823353.919153554,363307,1739319,8563374,7053290,14694811,35927203,31146512.82637005,6061868,3630,1.0058137194673324,1,1,1,0.9970701498871156,6060532,0.9991812708536052
3Rv6ZVGUuRczP76322LyhTTYw2iM4avV4B5xFJocQJer,Agave JitoBAM,4.0.3,Gaxx Validator,http://gaxx.one,"An independent validator providing secure non-custodial staking service on the Solana blockchain. You get high returns, low fees and additional staking rewards.",https://i.postimg.cc/6qP95SqV/icon.png,120366304551330,0.0002819519173588934,5,20473-US-Piscataway,1196,0,0.0,32906752.933946487,20440016,29710326,53170029,1249.9389632107022,710.3068561872909,709,721,758,859,539.6321070234113,21015221.370401338,6107357,11792861,30984736,4171101.884615385,395934,1735844,8753856,7011097,14203585,40751587,25186323.25501672,6065494,4,1.0049387568432184,1,1,1,0.9955532093160364,6063306,0.9996386117017928
LimeA3gMLb2SjxrKbP7NsWk1UwTZrw4B6Ctc9dmVU6E,Agave JitoBAM,4.0.3,LimeChain,https://limechain.tech,LimeChain extends its blockchain development excellence with a Solana validator built to strengthen decentralization and drive R&D in the Eastern European region.,https://storage.googleapis.com/l1m/e.png,120185481903817,0.0002815283495476339,0,8860-BG-Europe/Sofia,1940,0,0.0,30219233.79484536,19404297,27868434,45037470,1215.9061855670102,710.4649484536083,709,733,793,859,505.44123711340205,17369029.906185567,5938723,11675520,28092276,4835403.959793814,325463,1667781,8912852,6983109,14461565,36506661,22204433.86597938,6065494,4,1.0072376627526134,1,1,1,0.9946065434363344,6062430,0.9994941882760492
c3rtoMCHSbFrLRTAdw4iRowKSn4BrDtvSPbuyJwkHwx,Agave Jito,4.1.0,Latitude.sh,https://www.latitude.sh,"Professional high-performance validator, 0% commission, redistributing MEV to our stakers, NO BAD MEV (we run Paladin)",https://www.delegate.so/images/latitude.png,119906213851247,0.0002808741784058621,5,396356-BR-São Paulo,1544,4,0.0025906735751295338,33561618.75714286,20358419,29414704,58761972,1233.5577922077923,683.1324675324676,703,799,836,947,550.4253246753246,16078700.175974026,5604076,10821061,26883014,1560617.4422077923,7533,441973,2960902,5974463,12007055,29829406,17639317.618181817,6064850,648,1.0685852082079523,1,2,2,0.93292850809612,6057570,0.998692935023637
novaeuhY2JH2WHhc9KVTHDx2cyJZdXJC6faf4CtARZn,Agave JitoBAM,4.0.3,Nova Consortium,https://novaconsortium.org/,"Nova consortium is a validator aimed at accelerating academic, technological and financial research on solana through free opensource tools and dashboards. We believe that specialised blockchain data should be more accessible to everyone. Stake with us!",https://i.ibb.co/9m2Z0PC6/Novaconsortium.png,119589717599073,0.00028013280210898236,5,402479-HK-Tsuen Wan,1720,0,0.0,35324867.363953486,20480937,31296138,58997490,1277.061046511628,704.1726744186046,707,750,871,1276,572.8883720930232,17028032.606976744,5903197,11150612,27044797,3468628.140116279,244998,1084906,6472058,6803888,13296414,32056331,20496660.747093026,6065048,450,1.027322125068095,1,1,2,0.97400905910776,6058820,0.9988990186790928
